t_us,ax,ay,az,gx,gy,gz,mX_uT,mY_uT,mZ_uT,mag_valid,gnss_valid,N_m,E_m,D_m,V_N_mps,V_E_mps,V_D_mps,iTOW_ms
13206000,4.682556,7.587702,6.962544,1.0000569,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13207000,4.682556,7.587702,6.962544,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13208000,4.682556,7.575444,6.938028,1.0052928,0.1012274,0.506137,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13209000,4.694814,7.587702,6.938028,1.0035475,0.0942462,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13210000,4.694814,7.59996,6.950286,0.9983116,0.0977368,0.4991558,8.875,-16.675,25.625,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13211000,4.71933,7.575444,6.92577,0.994821,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13212000,4.707072,7.563186,6.92577,1.0000569,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13213000,4.694814,7.53867,6.92577,1.0000569,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13214000,4.71933,7.550928,6.901254,1.0018022,0.0977368,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13215000,4.694814,7.53867,6.913512,0.994821,0.1029727,0.5009011,5.675,-16.925,27.775,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13216000,4.71933,7.526412,6.876738,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13217000,4.71933,7.526412,6.901254,1.0035475,0.0959915,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13218000,4.743846,7.514154,6.888996,1.0000569,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13219000,4.731588,7.53867,6.86448,1.0018022,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13220000,4.731588,7.526412,6.876738,1.0035475,0.0994821,0.4991558,9.625,-17.325,26.925,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13221000,4.756104,7.514154,6.86448,0.9965663,0.0959915,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13222000,4.743846,7.489638,6.876738,0.9983116,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13223000,4.756104,7.489638,6.852222,1.0018022,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13224000,4.756104,7.514154,6.827706,1.0035475,0.0959915,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13225000,4.768362,7.489638,6.839964,0.9983116,0.0994821,0.5009011,5.7,-14,27.275,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13226000,4.792878,7.465122,6.827706,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13227000,4.768362,7.489638,6.815448,0.9965663,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13228000,4.78062,7.452864,6.827706,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13229000,4.78062,7.440606,6.766416,1.0018022,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13230000,4.78062,7.47738,6.80319,0.9983116,0.0959915,0.4974105,6,-17.35,26.85,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13231000,4.792878,7.452864,6.80319,1.0018022,0.1029727,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13232000,4.756104,7.428348,6.778674,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13233000,4.792878,7.428348,6.790932,1.0018022,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13234000,4.792878,7.41609,6.778674,0.994821,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13235000,4.817394,7.403832,6.778674,0.9983116,0.0994821,0.4991558,9.3,-15.725,26.525,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13236000,4.817394,7.41609,6.766416,0.9983116,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13237000,4.805136,7.428348,6.7419,0.9983116,0.0959915,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13238000,4.84191,7.403832,6.7419,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13239000,4.829652,7.391574,6.7419,1.0018022,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13240000,4.792878,7.379316,6.729642,1.0000569,0.1012274,0.5009011,8.75,-15.925,25.95,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13241000,4.817394,7.379316,6.7419,0.994821,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13242000,4.854168,7.367058,6.717384,0.9983116,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13243000,4.829652,7.391574,6.717384,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13244000,4.829652,7.367058,6.692868,1.0000569,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13245000,4.854168,7.3548,6.705126,1.0000569,0.0994821,0.4991558,5.2,-17.525,28.075,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13246000,4.817394,7.367058,6.717384,1.0018022,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13247000,4.829652,7.367058,6.692868,1.0000569,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13248000,4.866426,7.318026,6.705126,1.0000569,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13249000,4.878684,7.330284,6.643836,0.9983116,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13250000,4.866426,7.318026,6.656094,0.9965663,0.1012274,0.5009011,8.075,-15.075,27.55,1,1,87.643638471897,-17.2011362032004,-879.955371002667,13.4202852000877,-2.6849863379515,-132.483405517974,13250
13251000,4.866426,7.318026,6.68061,1.0035475,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13252000,4.866426,7.305768,6.656094,1.0018022,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13253000,4.866426,7.318026,6.668352,0.994821,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13254000,4.866426,7.29351,6.643836,0.9983116,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13255000,4.866426,7.29351,6.631578,1.0000569,0.0977368,0.5026464,7.25,-15,27.5,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13256000,4.890942,7.281252,6.61932,1.0018022,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13257000,4.890942,7.268994,6.607062,0.9983116,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13258000,4.9032,7.268994,6.61932,1.0035475,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13259000,4.890942,7.268994,6.607062,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13260000,4.9032,7.256736,6.61932,1.0000569,0.1012274,0.5009011,6.6,-13.325,26.85,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13261000,4.890942,7.244478,6.582546,1.0000569,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13262000,4.9032,7.244478,6.582546,1.0052928,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13263000,4.9032,7.256736,6.570288,0.9965663,0.104718,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13264000,4.9032,7.244478,6.55803,0.9983116,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13265000,4.915458,7.244478,6.582546,1.0018022,0.0977368,0.4991558,5.025,-13.725,27.525,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13266000,4.952232,7.219962,6.570288,0.9965663,0.1029727,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13267000,4.9032,7.23222,6.545772,0.9965663,0.1029727,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13268000,4.915458,7.219962,6.533514,0.9965663,0.1029727,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13269000,4.927716,7.207704,6.533514,1.0018022,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13270000,4.939974,7.17093,6.533514,0.994821,0.1029727,0.4974105,6.925,-14.9,27.5,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13271000,4.939974,7.183188,6.508998,0.9983116,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13272000,4.927716,7.195446,6.508998,1.0018022,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13273000,4.952232,7.195446,6.49674,0.9983116,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13274000,4.939974,7.17093,6.49674,1.0000569,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13275000,4.952232,7.158672,6.508998,1.0035475,0.1012274,0.5009011,6.175,-16.1,26.3,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13276000,4.952232,7.146414,6.49674,1.0000569,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13277000,4.976748,7.158672,6.484482,0.9983116,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13278000,4.939974,7.146414,6.472224,0.9965663,0.1012274,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13279000,4.96449,7.134156,6.484482,1.0000569,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13280000,4.96449,7.134156,6.459966,0.9983116,0.1012274,0.5043917,5.675,-13.125,28.2,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13281000,5.001264,7.134156,6.459966,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13282000,4.989006,7.146414,6.484482,1.0000569,0.1012274,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13283000,5.001264,7.121898,6.447708,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13284000,4.976748,7.121898,6.459966,1.0018022,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13285000,4.989006,7.121898,6.423192,0.9983116,0.0994821,0.4991558,8.05,-12.8,27.5,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13286000,5.001264,7.072866,6.423192,0.9983116,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13287000,4.989006,7.121898,6.423192,1.0000569,0.0959915,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13288000,5.013522,7.072866,6.447708,1.0018022,0.0994821,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13289000,5.013522,7.085124,6.423192,1.0035475,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13290000,5.02578,7.097382,6.410934,1.0035475,0.0994821,0.4974105,6.375,-16.125,26.925,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13291000,5.038038,7.072866,6.386418,1.0000569,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13292000,5.013522,7.04835,6.398676,1.0018022,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13293000,5.001264,7.023834,6.386418,1.0018022,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13294000,5.050296,7.04835,6.37416,0.9983116,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13295000,5.02578,7.04835,6.398676,1.0018022,0.1012274,0.5009011,6.075,-15.65,28.05,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13296000,5.038038,7.023834,6.37416,1.0000569,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13297000,5.050296,7.011576,6.386418,1.0018022,0.0959915,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13298000,5.02578,7.011576,6.386418,1.0018022,0.0977368,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13299000,5.062554,7.011576,6.37416,1.0000569,0.0977368,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13300000,5.050296,6.98706,6.349644,1.0000569,0.104718,0.4991558,5.6,-13.525,27.75,1,1,88.3205776786831,-17.3574492672197,-886.639905594289,13.4611617667123,-2.69197716671782,-132.955250705055,13300
13301000,5.062554,6.974802,6.325128,0.9983116,0.0994821,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13302000,5.062554,6.98706,6.337386,1.0035475,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13303000,5.062554,6.962544,6.325128,1.0018022,0.0994821,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13304000,5.050296,6.962544,6.337386,1.0000569,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13305000,5.074812,6.974802,6.31287,0.9983116,0.0977368,0.4974105,6.175,-14.225,28.025,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13306000,5.074812,6.950286,6.325128,1.0018022,0.0977368,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13307000,5.074812,6.974802,6.288354,1.0018022,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13308000,5.074812,6.962544,6.300612,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13309000,5.099328,6.950286,6.276096,0.9983116,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13310000,5.099328,6.92577,6.31287,1.0052928,0.0977368,0.5009011,5.925,-16.125,29.2,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13311000,5.111586,6.92577,6.300612,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13312000,5.099328,6.901254,6.276096,0.9965663,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13313000,5.074812,6.913512,6.276096,0.9983116,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13314000,5.099328,6.901254,6.25158,1.0018022,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13315000,5.08707,6.913512,6.25158,1.0000569,0.0994821,0.4991558,8.7,-14.65,28.425,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13316000,5.123844,6.913512,6.25158,1.0035475,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13317000,5.111586,6.888996,6.227064,0.9983116,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13318000,5.111586,6.888996,6.25158,0.9983116,0.1012274,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13319000,5.136102,6.901254,6.25158,1.0018022,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13320000,5.136102,6.888996,6.227064,1.0000569,0.0994821,0.4956652,9.9,-13.425,27.8,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13321000,5.111586,6.86448,6.214806,0.9983116,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13322000,5.123844,6.86448,6.202548,1.0000569,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13323000,5.14836,6.852222,6.202548,0.9983116,0.1029727,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13324000,5.14836,6.839964,6.178032,0.9965663,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13325000,5.136102,6.852222,6.19029,1.0018022,0.0959915,0.4991558,6.7,-15.25,28.075,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13326000,5.14836,6.827706,6.202548,1.0035475,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13327000,5.160618,6.839964,6.165774,1.0035475,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13328000,5.160618,6.839964,6.153516,1.0052928,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13329000,5.14836,6.827706,6.19029,1.0035475,0.0942462,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13330000,5.185134,6.815448,6.165774,1.0018022,0.0959915,0.4991558,7.35,-14.45,29.525,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13331000,5.185134,6.790932,6.178032,0.9983116,0.1012274,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13332000,5.185134,6.790932,6.153516,1.0000569,0.1029727,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13333000,5.185134,6.790932,6.141258,1.0035475,0.104718,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13334000,5.185134,6.778674,6.129,0.9965663,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13335000,5.172876,6.766416,6.141258,1.0000569,0.0994821,0.5009011,7.45,-10.75,29.175,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13336000,5.20965,6.778674,6.129,1.0035475,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13337000,5.185134,6.754158,6.129,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13338000,5.197392,6.7419,6.104484,0.994821,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13339000,5.197392,6.717384,6.116742,1.0035475,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13340000,5.172876,6.729642,6.092226,1.0018022,0.0994821,0.5009011,8.625,-15.35,26.625,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13341000,5.221908,6.692868,6.116742,1.0018022,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13342000,5.20965,6.717384,6.092226,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13343000,5.197392,6.729642,6.079968,1.0035475,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13344000,5.20965,6.705126,6.06771,0.9965663,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13345000,5.197392,6.692868,6.055452,0.9983116,0.104718,0.5026464,6.25,-12.625,29.15,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13346000,5.20965,6.705126,6.06771,0.9983116,0.0977368,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13347000,5.221908,6.68061,6.06771,1.0000569,0.0977368,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13348000,5.234166,6.68061,6.030936,0.9983116,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13349000,5.246424,6.68061,6.043194,1.0018022,0.0994821,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13350000,5.258682,6.668352,6.06771,1.0052928,0.0994821,0.4991558,6.1,-13.075,30.125,1,1,89.022997188635,-17.5134539412343,-893.156325084157,13.4728196247444,-2.69533018676418,-133.449156314366,13350
13351000,5.246424,6.631578,6.055452,1.0000569,0.1012274,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13352000,5.246424,6.656094,6.043194,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13353000,5.246424,6.631578,6.00642,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13354000,5.246424,6.643836,6.043194,1.0018022,0.0994821,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13355000,5.246424,6.631578,6.030936,0.9965663,0.0977368,0.4974105,4,-14,31.3,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13356000,5.258682,6.607062,5.994162,1.0000569,0.104718,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13357000,5.27094,6.607062,6.00642,0.9983116,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13358000,5.27094,6.607062,5.981904,0.994821,0.0977368,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13359000,5.246424,6.594804,5.981904,1.0035475,0.0959915,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13360000,5.283198,6.594804,5.981904,0.9983116,0.1012274,0.4991558,4.9,-11.2,27.325,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13361000,5.283198,6.582546,5.994162,1.0000569,0.1012274,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13362000,5.283198,6.570288,5.981904,1.0035475,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13363000,5.283198,6.582546,5.981904,1.0000569,0.0994821,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13364000,5.295456,6.570288,5.981904,1.0000569,0.0994821,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13365000,5.295456,6.55803,5.969646,1.0000569,0.0994821,0.4974105,4.85,-11.525,27.65,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13366000,5.295456,6.545772,5.969646,1.0035475,0.0994821,0.4956652,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13367000,5.307714,6.55803,5.94513,0.9983116,0.1012274,0.5026464,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13368000,5.319972,6.55803,5.920614,1.0018022,0.1029727,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13369000,5.295456,6.533514,5.932872,0.9983116,0.1012274,0.4974105,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13370000,5.307714,6.521256,5.932872,0.9983116,0.0959915,0.5009011,5.175,-12.4,27.775,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13371000,5.319972,6.508998,5.920614,1.0000569,0.0959915,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13372000,5.344488,6.49674,5.896098,0.9983116,0.0994821,0.5043917,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13373000,5.319972,6.484482,5.920614,0.9983116,0.1012274,0.5009011,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13374000,5.344488,6.484482,5.920614,0.9965663,0.1064633,0.4991558,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13375000,5.319972,6.472224,5.920614,0.9983116,0.1012274,0.4991558,6.8,-12.15,27.675,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
